Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Calisthenics duration (ms),Other duration (ms)
2023-04-07,87,1681.4859284646036,4007.4428339831393,54.0,53,,,,13.82459545135498,100.56660461425781,13.829629898071289,100.57063293457031,0.5144341437762278,1.5910843547516902,0.04997641521994591,7952,,,,,,5316419,,,
2023-04-08,21,1617.5744284232464,17.5304761456197,21.0,21,,,,13.824542045593262,100.57136535644531,13.824542045593262,100.57136535644531,0.6837265922923661,0.9076524376869202,0.2827496105820016,98,,,,,,,,1277349,
2023-04-09,21,1628.4454698056968,21.48897075914673,20.0,20,,,,,,,,0.5343030464996971,0.7858564853668213,0.28274960763257284,64,,,,,,,,1274823,
2023-04-10,41,1535.706809983191,1613.1889186994376,8.0,8,,,,13.816863059997559,100.56218719482422,13.818188667297363,100.56430053710938,0.8032598445257091,4.02005672454834,0.28274958629837305,2724,,,,,,2520883,,,
2023-04-11,38,1881.161383954193,,38.0,38,,,,,,,,0.5656666159629822,0.5656666159629822,0.5656666159629822,40,63.79999923706055,63.79999923706055,63.79999923706055,,,,,2371315,
2023-04-12,126,1602.9070598655173,6078.855819647669,42.0,41,,,,13.757659912109375,100.56336975097656,13.824568748474121,100.57134246826172,0.7214191159734635,1.756395936012268,0.14062338544608025,10128,,,,,,4074753,,,
2023-04-13,166,1768.5976367933893,8276.419277729452,52.0,52,,,,13.727845191955566,100.49907684326172,13.824992179870605,100.57198333740234,0.7146174954113772,21.01974105834961,0.25447463899712053,13579,,,,,,7310440,,,
2023-04-14,54,1506.1161566431874,2729.372377310616,21.0,21,,,,13.816802024841309,100.562255859375,13.824992179870605,100.5708999633789,1.012516754348559,7.565366268157959,0.19766792108563278,4526,,,,,,2184576,,,
2023-04-15,1,1394.2500014305112,28.955532759743846,,,,,,,,,,0.2827495911239656,0.2827495911239656,0.2827495911239656,104,,,,,,,,,
2023-04-16,92,1653.3954045558758,4462.172322922118,40.0,40,,,,13.856204986572266,100.58515167236328,13.876038551330566,100.60028076171875,0.5709384441630632,1.7959720132292796,0.0702269351007314,7694,,,,,,5060714,,,
2023-04-17,,1394.2500014305115,3.958494613527029,,,,,,,,,,0.5336405038833619,0.5336405038833618,0.5336405038833618,27,,,,,,,,,
2023-04-18,18,1442.4032894414274,831.7705489225428,1.0,1,,,,,,,,0.8009409306311314,1.0476530167078344,0.26389964090180196,1470,,,,,,940360,,,
2023-04-19,93,1664.8571010946434,7887.074127321904,41.0,41,,,,13.719959259033203,100.5242919921875,13.89465618133545,100.61563873291016,0.5268861591796133,4.538393841854242,0.043322560120042895,8410,,,,,,5284542,,,
2023-04-20,155,1835.1488763634852,6358.9038343616,27.0,27,,,,13.718741416931152,100.50227355957031,13.824950218200684,100.57090759277344,0.6059061791048663,2.143683462022722,0.06960496964716797,11141,,,,,,8610084,,,
2023-04-21,50,1510.2376775877597,2403.980448788129,21.0,21,,,,13.81686019897461,100.56155395507812,13.825000762939453,100.57147979736328,0.32265404333294984,1.4664970285823085,0.2544746537267376,4153,,,,,,2265061,,,
2023-04-22,29,1481.1310643725237,1812.0770512708834,14.0,14,,,,13.763261795043945,100.54090881347656,13.824675559997559,100.57115936279297,0.847007938717481,10.033459663391113,0.2827495911239656,2844,,,,,,1696653,,,
2023-04-23,8,1416.5846420935527,461.9029058126788,3.0,3,,,,,,,,0.39326626158784467,1.243625869224058,0.2544746537267376,833,,,,,,436162,,,
2023-04-24,116,1760.6462799073288,5490.89615211377,37.0,37,,,,13.797006607055664,100.55216217041016,13.829338073730469,100.56975555419922,0.4686662154835608,2.059999942779541,0.06330313699543791,10098,,,,,,7155159,,,
2023-04-25,45,1529.6320157284554,2551.657595831189,19.0,18,,,,13.824701309204102,100.56644439697266,13.83371353149414,100.57172393798828,0.6529261294804464,4.343348503112793,0.06899043421786821,3688,,,,,,2643803,,,
2023-04-26,19,1448.068900196821,1097.6746701759826,11.0,11,,,,13.824862480163574,100.56694030761719,13.824992179870605,100.56744384765625,0.6015000628195213,1.2654442272083837,0.2827495911239656,1896,,,,,,1051001,,,
2023-04-27,11,1435.6714253729854,451.48800657219044,2.0,2,,,,,,,,0.7656300880821969,1.0594717956869768,0.28274959532975735,833,,,,,,808897,,,
2023-04-28,56,1555.798703488434,3011.6844412168844,36.0,36,,,,13.824670791625977,100.56665802001953,13.828136444091797,100.57078552246094,0.5883421861753491,1.4453422687309843,0.2827495890525345,5709,,,,,,3154799,,,
2023-04-29,100,1692.695748188119,5651.367332797077,47.0,47,,,,13.824017524719238,100.5663070678711,13.829631805419922,100.57076263427734,0.4672892651796026,2.283504849947001,0.2544746537267376,9281,,,,,,5828189,,,
2023-04-30,121,1746.8054826656987,6596.944534908322,64.0,64,,,,13.749460220336914,100.53163146972656,13.832056999206543,100.57141876220703,1.123419873903538,3.3399999141693115,0.23845589657993174,11062,,,,,,6884871,,,
2023-05-01,53,1551.574187506074,3403.531108720351,16.0,16,,,,13.733610153198242,100.52982330322266,13.74577808380127,100.53599548339844,0.507346970344988,3.55845090610666,0.2403561545842021,4198,,,,,,3072302,,,
2023-05-02,,1394.2500014305115,74.64589842650969,,,,,,,,,,0.4168585145616384,1.1128199100494385,0.2733246280768663,225,,,,,,,,,
2023-05-03,90,1609.8655720189097,3619.40517778744,22.0,22,,,,13.817533493041992,100.56352233886719,13.881309509277344,100.57066345214844,0.4980528246283653,2.421270246780819,0.05433397663009754,6474,,,,,,4210644,,,
2023-05-04,130,1749.3160279104948,5866.979129085102,42.0,42,,,,12.567026138305664,101.46208953857422,12.574617385864258,101.46810150146484,1.8756361272845843,26.500335693359375,0.10991862190440403,9959,,,,875233,,5998084,,,
2023-05-05,97,1676.3094873920147,5501.328935539794,42.0,42,,,,12.573920249938965,101.43838500976562,12.628667831420898,101.46221160888672,0.7569977921595687,1.7962817206912185,0.20659860703040053,8558,,,,,,5508193,,,
2023-05-06,89,1606.2010489896961,3741.2670810521586,14.0,14,,,,12.913944244384766,100.85807037353516,12.983529090881348,100.9172592163086,3.400326235177296,19.96164894104004,0.2544746537267376,6629,,,,,,4139080,,,
2023-05-07,41,1479.0089621944835,2603.2096152612758,18.0,18,,,,13.824670791625977,100.56640625,13.829015731811523,100.5710678100586,0.7371724271270919,2.3946151432478704,0.26389964090180196,3639,,,,,,1655214,,,
2023-05-08,2,1394.2500014305117,57.680921511393855,,,,,,,,,,0.41876786721599524,0.5547861267994176,0.28274960763257284,102,,,,,,,,,
2023-05-09,5,1402.4961163044104,144.20230377848463,,,,,,,,,,0.5128238591525359,0.7440779348735018,0.28274960895767853,308,,,,,,161034,,,
2023-05-10,1,1400.4639037599443,90.29598219667366,,,,,,,,,,0.31357941672663664,1.0457593163360415,0.2544746537267376,327,,,,,,121348,,,
2023-05-11,,1394.2500014305117,,,,,,,,,,,0.9988017082214355,0.9988017082214355,0.9988017082214355,165,,,,,,,,,
2023-05-12,60,1579.5750322844851,2488.2158778702524,10.0,10,,,,13.809232711791992,100.56733703613281,13.824914932250977,100.57109069824219,0.8275256065245171,1.8001938353951372,0.05851838877044278,4638,,,,,,3619116,,,
2023-05-13,71,1602.3745406919406,4053.3402507758606,18.0,18,,,,13.746369361877441,100.540283203125,13.81826114654541,100.57597351074219,0.7531066870702591,10.22494888305664,0.0701147651063019,5535,,,,,,4064356,,,
2023-05-14,,1394.2500014305115,,,,,,,,,,,,,,54,,,,,,,,,
2023-05-15,24,1443.8362788918319,1187.9068387409404,11.0,11,,,,13.824594497680664,100.56682586669922,13.82489013671875,100.57144165039062,0.4149524222054164,1.5050663081395355,0.2806116217562373,2082,,,,,,968345,,,
2023-05-16,1,1397.497465401306,59.9429184334093,,,,,,,,,,0.43972171428856366,0.7042331742458876,0.26389964090180196,146,,,,,,63418,,,
2023-05-17,2,1396.3363400814005,55.98442381988227,,,,,,,,,,0.6817272639974791,0.9264308214187622,0.2827496076325728,109,,,,,,40743,,,
2023-05-18,45,1489.4716832402555,1963.7053800066328,13.0,13,,,,13.735103607177734,100.53190612792969,13.82491683959961,100.57011413574219,0.5041364708840926,3.048721367302226,0.2733246280768663,3260,,,,,,1859534,,,
2023-05-19,2,1394.2500014305115,45.239938440308904,,,,,,,,,,0.3800330327173488,0.50559141170796,0.2544746537267376,239,,,,,,,,,
2023-05-20,2,1394.2500014305115,36.19195075224712,,,,,,,,,,0.350951737660534,0.36249950003320025,0.3394039752878677,111,,,,,,,,,
2023-05-21,4,1394.2500014305115,128.11594395402793,,,,,,,,,,0.5691462163240254,0.7682395065528749,0.2544746537267376,295,,,,,,,,,
2023-05-22,2,1396.6442495212502,67.2944084299595,,,,,,,,,,0.27403312227386856,0.47203608556248866,0.26389964090180196,191,,,,,,46756,,,
2023-05-23,,1394.2500014305115,,,,,,,,,,,,,,84,,,,,,,,,
2023-05-24,2,1405.6158180845473,77.47339457902899,,,,,,,,,,0.3044298166740788,0.3903840839047673,0.2733246280768663,273,,,,,,221957,,,
2023-05-25,45,1528.2121691839238,1741.377440939187,7.0,7,,,,13.74537467956543,100.5342025756836,13.7472505569458,100.53533935546875,0.5869029524009591,1.3235208419610593,0.009163793009371023,3719,,,,,,2616077,,,
2023-05-26,22,1446.8278116696997,1085.5011759721635,9.0,9,,,,13.824647903442383,100.56710052490234,13.824943542480469,100.57141876220703,0.9188175445029064,2.293429613075314,0.19717103924661566,1939,,,,,,1026764,,,
2023-05-27,1,1408.7984536251324,46.04719337132755,,,,,,,,,,0.32521817285789445,0.8876084089279175,0.28274958786343,165,,,,,,284109,,,
2023-05-28,3,1401.602549079169,145.01649102183663,,,,,,,,,,0.5554572081695794,0.9430548085214352,0.28274958786343,352,,,,,,143584,,,
2023-05-29,119,1676.4068665496159,4891.355173537919,27.0,27,,,,13.732871055603027,100.5283432006836,13.824990272521973,100.57063293457031,0.6691920645448988,14.38732624053955,0.03250479646999628,9040,,,,,,5510092,,,
2023-05-30,19,1461.5389724868483,956.7621488937793,8.0,8,,,,13.817838668823242,100.56379699707031,13.817838668823242,100.56379699707031,1.8295063589639649,6.1129302978515625,0.28274959559210694,1625,,,,,,1314051,,,
2023-05-31,45,1538.4207547050169,2441.7296045956373,27.0,27,,,,13.817105293273926,100.5624771118164,13.824921607971191,100.56997680664062,0.7361465233435699,3.263216035569754,0.09605402091788147,4458,,,,,,2815443,,,
2023-06-01,53,1527.287786120682,2173.391714565675,14.0,14,,,,13.735095024108887,100.5323257446289,13.824931144714355,100.5705795288086,0.427778528341631,1.5455667282539718,0.25396670710444585,3759,,,,,,2598024,,,
2023-06-02,,1394.2500014305115,15.268479223604256,,,,,,,,,,0.2544746537267376,0.2544746537267376,0.2544746537267376,100,,,,,,,,,
2023-06-03,47,1534.3740390404216,2290.7621436408836,13.0,13,,,,13.816786766052246,100.56196594238281,13.824905395507812,100.57124328613281,1.870101405572398,6.4976043701171875,0.07865627567196992,3854,,,,,,2736409,,,
2023-06-04,50,1495.198214491582,2785.8796826720045,24.0,24,,,,,,,,0.2888498506618145,1.5819153496062166,0.2544746537267376,4423,,,,,,1971365,,,
2023-06-05,35,1487.7119501816908,1907.6726571697095,16.0,16,,,,13.824872970581055,100.56719207763672,13.827299118041992,100.56979370117188,0.7793048508609857,1.4343452833776362,0.28274958788514626,3241,,,,,,1825168,,,
2023-06-06,,1394.2500014305115,24.316466911666037,,,,,,,,,,0.2827496118852376,0.2827496118852376,0.2827496118852376,43,,,,,,,,,
2023-06-07,6,1409.6171045838678,162.88994692907903,,,,,,,,,,0.3334877217013677,1.0533680649929964,0.28274958786343,310,,,,,,300096,,,
2023-06-08,1,1394.2500014305115,67.54167293216364,,,,,,,,,,0.6164422646862564,0.9501349302058928,0.2827495991666201,142,,,,,,,,,
2023-06-09,,1394.2500014305115,,,,,,,,,,,,,,34,,,,,,,,,
2023-06-10,53,1502.798785502514,3103.9375497177734,15.0,15,,,,13.82388687133789,100.56609344482422,13.82960319519043,100.57100677490234,1.0517811467064229,23.87689971923828,0.2187150691023805,4244,,,,,,2119792,,,
2023-06-11,5,1398.2012584066767,126.67182763286493,,,,,,,,,,0.4493993375245008,0.6174991052353298,0.2827495991666201,284,,,,,,77162,,,
2023-06-12,24,1468.966818312439,1638.4587638424648,18.0,18,,,,13.823196411132812,100.56645202636719,13.824909210205078,100.57042694091797,0.7172528083076603,1.3178373260457643,0.26389964090180196,2767,,,,,,1459107,,,
2023-06-13,3,1405.0631890017507,113.31677900367913,,,,,,,,,,0.5032753567396683,0.9589172827312857,0.26389964090180196,341,,,,,,211165,,,
2023-06-14,1,1394.2500014305115,140.80930839546144,,,,,,,,,,0.37152773344104667,0.6339677438185817,0.28274958786343,480,,,,,,,,,
2023-06-15,29,1431.8230494730374,946.530052439441,,,,,,,,,,0.4637493487658168,1.3417162514348544,0.28274959559210694,1793,,,,,,733745,,,
2023-06-16,35,1497.9666567148124,1901.4593317862739,2.0,2,,,,12.665460586547852,101.23567199707031,12.665592193603516,101.23846435546875,4.014491584443764,28.088651657104492,0.2544746537267376,2697,,,,,,2025428,,,
2023-06-17,63,1578.0530793173907,3444.2082726335543,27.0,27,,,,13.75751781463623,100.54239654541016,13.823878288269043,100.56651306152344,0.5872664741979484,50.619998931884766,0.24725829607991673,5502,,,,,,3589393,,,
2023-06-18,98,1678.610352564711,5203.186042081298,51.0,51,,,,13.761521339416504,100.53699493408203,13.824963569641113,100.57159423828125,0.5855306159208854,1.6744291794776713,0.060732574053077,9217,,,,,,5553123,,,
2023-06-19,2,1402.8243550387258,72.94940073499811,,,,,,,,,,0.29321630505577084,0.5762559822546727,0.2544746537267376,189,,,,,,167444,,,
2023-06-20,16,1439.5098214603115,1037.1733043324373,13.0,13,,,,13.824542045593262,100.56715393066406,13.824958801269531,100.57050323486328,0.9789435088784759,1.2656794306138812,0.2827495911239656,1769,,,,,,883855,,,
2023-06-21,,1394.2500014305115,,,,,,,,,,,,,,46,,,,,,,,,
2023-06-22,,1394.2500014305112,37.888448443758705,,,,,,,,,,0.2827495967320871,0.28274960560074414,0.28274958786343,137,,,,,,,,,
2023-06-23,133,1749.2881209667457,6383.860838656806,51.0,51,,,,13.732833862304688,100.52998352050781,13.824942588806152,100.5693588256836,0.6907555853885845,1.9316336418269673,0.19554611895904367,11079,,,,,,6933351,,,
2023-06-24,40,1517.8446915889735,1797.5945442022144,10.0,10,,,,13.817694664001465,100.56316375732422,13.824851989746094,100.57090759277344,0.7594642243690058,1.3752121592815187,0.1908427920634807,3229,,,,,,2413617,,,
2023-06-25,116,1711.3734887324194,4542.134635436191,24.0,24,,,,13.719942092895508,100.50299072265625,13.824397087097168,100.56692504882812,0.5788461667102717,1.3586529040346755,0.02191804513055803,7673,,,,527251,,4390311,543243,,
2023-06-26,,1394.2500014305115,,,,,,,,,,,,,,127,,,,,,,,,
2023-06-27,,1394.2500014305115,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,,1394.2500014305115,,,,,,,,,,,,,,12,,,,,,,,,
2023-06-29,122,1694.517932265402,5679.948810163764,31.0,31,,,,13.735002517700195,100.53085327148438,13.824678421020508,100.57101440429688,0.6128733071753348,1.7465222334265915,0.2691345640735643,9477,,,,,,5863773,,,
2023-06-30,,1394.2500014305115,,,,,,,,,,,,,,13,,,,,,,,,
2023-07-01,64,1594.355784222404,3951.702119264829,13.0,13,,,,13.815842628479004,100.56048583984375,13.831384658813477,100.5716323852539,0.46314198306940607,2.4827587693342785,0.03903978165639196,5031,,,,,,3906931,,,
2023-07-02,79,1595.9452774001775,3448.372163913459,16.0,15,,,,13.733431816101074,100.5280532836914,13.764504432678223,100.53922271728516,0.9652656932427122,5.599804878234863,0.1738170917872287,6137,,,,,,3938801,,,
2023-07-03,97,1674.5692089892088,5296.161962893741,45.0,45,,,,13.763618469238281,100.5377197265625,13.82496166229248,100.57132720947266,0.4732432720879852,1.8546426099837858,0.2814668679608444,8196,,,,,,5474206,,,
2023-07-04,43,1506.6674485687402,1712.2179901637837,5.0,5,,,,,,,,0.5296561631882125,4.96977424621582,0.2526698698893258,3036,,,,,,2195340,,,
2023-07-05,60,1555.9452459772297,3485.887012156479,24.0,24,,,,13.734306335449219,100.52838897705078,13.820730209350586,100.56412506103516,0.5610222203573327,2.3956565574681883,0.2660013844146257,5048,,,,,,3157661,,,
2023-07-06,,1394.2500014305115,,,,,,,,,,,,,,21,,,,,,,,,
2023-07-07,172,1892.4977399886498,7670.318241586961,50.0,50,,,,13.732447624206543,100.5282974243164,13.82492446899414,100.5705337524414,0.4653747739839814,2.861175060272217,0.13212773876240927,13974,,,,,,9730017,,,
2023-07-08,,1394.2500014305115,,,,,,,,,,,,,,82,,,,,,,,,
2023-07-09,,1394.2500014305117,,,,,,,,,,,,,,45,,,,,,,,,
2023-07-10,,1397.5122131010694,22.619969220154452,,,,,,,,,,0.28274958629837305,0.28274958629837305,0.28274958629837305,101,,,,,,63706,,,
2023-07-11,82,1659.2599875754686,4062.92804290299,28.0,28,,,,13.734867095947266,100.53186798095703,13.824918746948242,100.57142639160156,0.637743103778998,2.8155934673232164,0.1039733895872064,6832,,,,,,4760237,181976,,
2023-07-12,66,1575.0829574487748,3198.534854459786,22.0,22,,,,13.735654830932617,100.53105163574219,13.737076759338379,100.53400421142578,0.5947309867005643,1.4896605111781798,0.26389964090180196,5448,,,,,,3531391,,,
2023-07-13,76,1614.0449606996463,3855.270009869199,21.0,21,,,,13.73440170288086,100.53197479248047,13.825223922729492,100.57147979736328,0.7237834072669735,3.1520583395638795,0.18950498222902906,6217,,,,,,4292258,,,
2023-07-14,73,1608.6554159843495,3804.7855664076255,29.0,29,,,,13.735160827636719,100.52954864501953,13.825077056884766,100.57099151611328,0.6741988507394906,3.6348855790640875,0.28274959457081744,6295,,,,,,4187011,,,
2023-07-15,85,1652.3523515485092,4297.505468477983,18.0,18,,,,13.824677467346191,100.56793975830078,13.832504272460938,100.57170104980469,0.40808895380919147,1.8440855219107104,0.13103200944257723,7130,,,,,,5040343,,,
2023-07-16,2,1405.211982438465,55.418924589378406,,,,,,,,,,0.43423082499686705,0.5857120501426327,0.2827495998511014,179,,,,,,214071,,,
2023-07-17,65,1576.5585000956544,3302.0473446336896,26.0,26,,,,13.7350435256958,100.53048706054688,13.824987411499023,100.57147979736328,0.7789750417294784,4.025587152052229,0.2670412876419035,5382,,,,,,3560207,,,
2023-07-18,94,1655.8079009883095,5452.013894013868,55.0,54,,,,13.73244857788086,100.5298080444336,13.83183765411377,100.57145690917969,0.5686668450738661,1.9675611102286064,0.24200077159115566,8613,,,,,,5107827,,,
2023-07-19,,1398.2462184080384,31.667956908216233,,,,,,,,,,0.5360171333321206,0.7892846402763253,0.28274962638791595,131,,,,,,78040,,,
2023-07-20,66,1512.7626888508269,3025.8605479764324,17.0,17,,,,,,,,0.6270976571372235,3.410343885421753,0.2827495911239656,5144,,,,,,2314372,,,
2023-07-21,2,1404.1643474255518,34.7435269177735,,,,,,,,,,0.5224494062518944,0.5224494062518944,0.5224494062518944,208,,,,,,193612,,,
2023-07-22,6,1398.47424447417,171.91176607317382,,,,,,,,,,0.2828233667089873,0.31985251324994507,0.2827495991666201,457,,,,,,82493,,,
2023-07-23,65,1534.2806720583444,3070.4212699734167,23.0,23,,,,13.824217796325684,100.56645202636719,13.828636169433594,100.56885528564453,0.5455578588137157,1.4150924829797094,0.2733246280768663,5096,,,,,,2734583,,,
2023-07-24,137,1761.1995208927738,6377.855486888583,64.0,64,,,,13.732824325561523,100.52635955810547,13.824945449829102,100.57115173339844,0.6384622708222494,1.4510397097355283,0.15841920368658755,11470,,,,,,7165964,,,
2023-07-25,18,1421.4344729441855,639.5053492069112,,,,,,,,,,0.3916506025514014,0.9409774895313878,0.2544746537267376,1429,,,,,,530872,,,
2023-07-26,118,1735.216565824012,5510.70055670752,38.0,38,,,,13.735404014587402,100.530517578125,13.824918746948242,100.57144165039062,0.6671852121650969,2.081546475703281,0.1435473792561266,10022,,,,,,6658557,,,
2023-07-27,74,1550.9459566271537,2915.320802805965,11.0,10,,,,13.880525588989258,100.5643081665039,13.881312370300293,100.56498718261719,0.5016783991255399,1.9022694265316669,0.26389964090180196,5546,,,,,,3060033,,,
2023-07-28,99,1563.2499754651108,4764.487782668176,36.0,36,,,,13.71390438079834,100.47616577148438,13.752362251281738,100.53170776367188,0.9532534464420206,3.4760468563817053,0.17925806377369144,8218,,,,,,3300312,,,
2023-07-29,59,1581.9598606092152,3136.019941283187,28.0,28,,,,13.743001937866211,100.48865509033203,13.824929237365723,100.57121276855469,0.5973586510886424,2.1782566458595563,0.09324342379715482,5420,,,,,,3665686,,,
2023-07-30,1,1394.2500014305115,24.881966142169897,,,,,,,,,,0.2827496020912219,0.2827496020912219,0.2827496020912219,44,,,,,,,,,
2023-07-31,76,1628.198926025424,4651.878157583809,58.0,58,,,,13.817955017089844,100.5634765625,13.83236026763916,100.5716323852539,0.8049723983419146,1.9895698429536597,0.11695125543256306,7881,,,,,,4568666,,,
2023-08-01,1,916.7076008681106,33.929953830231675,,,,,,,,,,0.30401838788715474,0.32528717861835305,0.28274959715595643,117,,,,,,,,,
